DateTime,B200
2011-05-14 00:00:00,2.3520631790161133
2011-05-21 00:00:00,2.2715091705322266
2011-05-28 00:00:00,1.8828614950180051
2011-06-04 00:00:00,1.1506422758102417
2011-06-11 00:00:00,0.9510889649391174
2011-06-18 00:00:00,0.8360080122947693
2011-06-25 00:00:00,1.3036606311798096
2011-07-02 00:00:00,1.4840152263641355
2011-07-09 00:00:00,1.4916588068008425
2011-07-16 00:00:00,1.4214740991592407
2011-07-23 00:00:00,1.5083762407302856
2011-07-30 00:00:00,1.3602641820907593
2011-08-06 00:00:00,1.370911717414856
2011-08-13 00:00:00,1.4692144393920898
2011-08-20 00:00:00,1.9688390493392944
2011-08-27 00:00:00,2.190118789672852
2011-09-03 00:00:00,2.160199880599976
2011-09-10 00:00:00,2.062434434890747
2011-09-17 00:00:00,1.6074470281600952
2011-09-24 00:00:00,1.39205801486969
2011-10-01 00:00:00,1.0253677368164062
2011-10-08 00:00:00,0.9217805862426758
2011-10-16 00:00:00,0.3168748915195465
2011-10-23 00:00:00,0.1011411994695663
2011-10-30 00:00:00,0.1886576414108276
2011-11-06 00:00:00,0.1142086535692215
2011-11-13 00:00:00,0.0443780198693275
2011-11-20 00:00:00,-0.033565055578947
2011-11-27 00:00:00,0.0593529269099235
2011-12-04 00:00:00,-0.132441908121109
2011-12-11 00:00:00,-0.2706804275512695
2011-12-18 00:00:00,-0.3869410455226898
2011-12-25 00:00:00,-0.5139430165290833
2012-01-01 00:00:00,-0.3841166496276855
2012-01-08 00:00:00,0.1109061613678932
2012-01-15 00:00:00,0.2532622218132019
2012-01-22 00:00:00,0.3188149631023407
2012-01-29 00:00:00,0.244647815823555
2012-02-05 00:00:00,0.091351144015789
2012-02-12 00:00:00,0.1746106743812561
2012-02-19 00:00:00,-0.0927746817469596
2012-02-26 00:00:00,-0.1968695968389511
2012-03-04 00:00:00,-0.1139697879552841
2012-03-11 00:00:00,-0.0367221720516681
2012-03-18 00:00:00,0.0427474565804004
2012-03-25 00:00:00,-0.1071073487401008
2012-04-01 00:00:00,-0.4508013725280761
2012-04-08 00:00:00,-0.417000949382782
2012-04-15 00:00:00,-0.4517478346824646
2012-04-22 00:00:00,-0.3241243958473205
2012-04-29 00:00:00,-0.3217218518257141
2012-05-06 00:00:00,-0.4781178534030914
2012-05-13 00:00:00,-0.4445074200630188
2012-05-20 00:00:00,-0.270243763923645
2012-05-27 00:00:00,0.2576166093349457
2012-06-03 00:00:00,0.5780007839202881
2012-06-10 00:00:00,0.7538530826568604
2012-06-17 00:00:00,1.08949875831604
2012-06-24 00:00:00,0.8620930910110474
2012-07-01 00:00:00,0.8293217420578003
2012-07-08 00:00:00,0.8446569442749023
2012-07-15 00:00:00,0.670570433139801
2012-07-22 00:00:00,0.7212475538253784
2012-07-29 00:00:00,0.6235596537590027
2012-08-05 00:00:00,1.103359937667847
2012-08-12 00:00:00,1.0916863679885864
2012-08-19 00:00:00,0.6215475797653198
2012-08-26 00:00:00,0.4507410228252411
2012-09-02 00:00:00,0.350323885679245
2012-09-09 00:00:00,0.0319468453526496
2012-09-16 00:00:00,0.1680618971586227
2012-09-23 00:00:00,0.064811848104
2012-09-30 00:00:00,0.6701185703277588
2012-10-07 00:00:00,0.975249409675598
2012-10-16 00:00:00,0.9282038807868958
2012-10-23 00:00:00,1.3208813667297363
