date,swe,sitenum
2003-12-16,21.0,P303
2003-12-16,23.0,P304
2003-12-16,16.0,D102
2003-12-16,46.42857142857143,B200
2003-12-17,46.0,B201
2003-12-17,47.0,B203
2003-12-17,47.666666666666664,T003
2003-12-17,45.5,B204
2003-12-17,17.0,P300
2003-12-17,21.0,P301
2003-12-17,19.0,P303
2003-12-17,23.0,P304
2003-12-17,13.5,D102
2003-12-17,45.714285714285715,B200
2003-12-18,46.0,B201
2003-12-18,47.0,B203
2003-12-18,47.333333333333336,T003
2003-12-18,43.75,B204
2003-12-18,9.285714285714286,P300
2003-12-18,14.0,P301
2003-12-18,11.5,P303
2003-12-18,18.0,P304
2003-12-18,7.0,D102
2003-12-18,44.714285714285715,B200
2003-12-19,46.0,B201
2003-12-19,46.0,B203
2003-12-19,47.333333333333336,T003
2003-12-19,37.75,B204
2003-12-19,2.142857142857143,P300
2003-12-19,1.0,P301
2003-12-19,3.0,P303
2003-12-19,8.0,P304
2003-12-19,1.5,D102
2003-12-19,41.142857142857146,B200
2003-12-20,46.0,B201
2003-12-20,43.0,B203
2003-12-20,46.0,T003
2003-12-20,31.25,B204
2003-12-20,0.2857142857142857,P300
2003-12-20,0.0,P301
2003-12-20,0.5,P303
2003-12-20,1.0,P304
2003-12-20,0.0,D102
2003-12-20,37.0,B200
2003-12-21,46.0,B201
2003-12-21,42.0,B203
2003-12-21,45.0,T003
2003-12-21,31.25,B204
2003-12-21,0.0,P300
2003-12-21,0.0,P301
2003-12-21,0.0,P303
2003-12-21,0.0,P304
2003-12-21,0.0,D102
2003-12-21,36.857142857142854,B200
2003-12-22,48.0,B201
2003-12-22,45.0,B203
2003-12-22,46.0,T003
2003-12-22,33.25,B204
2003-12-22,0.0,P300
2003-12-22,0.0,P301
2003-12-22,0.0,P303
2003-12-22,0.0,P304
2003-12-22,0.0,D102
2003-12-22,39.0,B200
2003-12-23,47.0,B201
2003-12-23,44.0,B203
2003-12-23,45.666666666666664,T003
2003-12-23,32.0,B204
2003-12-23,0.0,P300
2003-12-23,0.0,P301
2003-12-23,0.0,P303
2003-12-23,0.0,P304
2003-12-23,0.0,D102
2003-12-23,37.857142857142854,B200
2003-12-24,55.0,B201
2003-12-24,52.0,B203
2003-12-24,52.666666666666664,T003
2003-12-24,38.5,B204
2003-12-24,0.14285714285714285,P300
2003-12-24,0.0,P301
2003-12-24,0.0,P303
2003-12-24,1.0,P304
2003-12-24,0.0,D102
2003-12-24,45.0,B200
2003-12-25,78.0,B201
2003-12-25,74.0,B203
2003-12-25,71.66666666666667,T003
2003-12-25,60.75,B204
2003-12-25,8.571428571428571,P300
2003-12-25,8.0,P301
2003-12-25,9.5,P303
2003-12-25,11.0,P304
2003-12-25,7.0,D102
2003-12-25,67.28571428571429,B200
2003-12-26,127.0,B201
2003-12-26,123.0,B203
2003-12-26,118.66666666666667,T003
2003-12-26,109.25,B204
2003-12-26,48.0,P300
2003-12-26,48.0,P301
2003-12-26,50.5,P303
2003-12-26,52.0,P304
2003-12-26,44.0,D102
2003-12-26,116.14285714285714,B200
2003-12-27,127.0,B201
2003-12-27,123.0,B203
2003-12-27,119.0,T003
2003-12-27,109.5,B204
2003-12-27,48.142857142857146,P300
2003-12-27,48.0,P301
2003-12-27,50.5,P303
2003-12-27,53.0,P304
2003-12-27,44.0,D102
2003-12-27,116.28571428571429,B200
2003-12-28,127.0,B201
2003-12-28,123.0,B203
2003-12-28,119.0,T003
2003-12-28,109.25,B204
2003-12-28,48.0,P300
2003-12-28,48.0,P301
2003-12-28,50.5,P303
2003-12-28,52.0,P304
2003-12-28,44.0,D102
2003-12-28,116.0,B200
2003-12-29,127.0,B201
2003-12-29,123.0,B203
2003-12-29,119.0,T003
2003-12-29,108.75,B204
2003-12-29,47.714285714285715,P300
2003-12-29,47.0,P301
2003-12-29,50.5,P303
2003-12-29,52.0,P304
2003-12-29,43.5,D102
2003-12-29,115.71428571428571,B200
2003-12-30,145.0,B201
2003-12-30,141.0,B203
2003-12-30,136.33333333333334,T003
2003-12-30,126.5,B204
2003-12-30,64.28571428571429,P300
2003-12-30,63.0,P301
2003-12-30,67.5,P303
2003-12-30,69.0,P304
2003-12-30,59.5,D102
2003-12-30,133.57142857142858,B200
2003-12-31,151.0,B201
2003-12-31,147.0,B203
2003-12-31,142.33333333333334,T003
2003-12-31,132.5,B204
2003-12-31,69.57142857142857,P300
2003-12-31,69.0,P301
2003-12-31,73.0,P303
2003-12-31,74.0,P304
2003-12-31,64.5,D102
2003-12-31,139.57142857142858,B200
2004-01-01,151.0,B201
2004-01-01,147.0,B203
2004-01-01,142.33333333333334,T003
2004-01-01,132.25,B204
2004-01-01,69.57142857142857,P300
2004-01-01,69.0,P301
2004-01-01,73.0,P303
2004-01-01,74.0,P304
2004-01-01,63.5,D102
2004-01-01,139.42857142857142,B200
2004-01-02,187.0,B201
2004-01-02,183.0,B203
2004-01-02,177.0,T003
2004-01-02,167.25,B204
2004-01-02,100.85714285714286,P300
2004-01-02,100.0,P301
2004-01-02,105.0,P303
2004-01-02,106.0,P304
2004-01-02,94.0,D102
2004-01-02,174.71428571428572,B200
2004-01-03,201.0,B201
2004-01-03,197.0,B203
2004-01-03,191.33333333333334,T003
2004-01-03,181.25,B204
2004-01-03,112.14285714285714,P300
2004-01-03,111.0,P301
2004-01-03,116.5,P303
2004-01-03,118.0,P304
2004-01-03,105.0,D102
2004-01-03,188.71428571428572,B200
2004-01-04,201.0,B201
2004-01-04,197.0,B203
2004-01-04,191.33333333333334,T003
2004-01-04,181.25,B204
2004-01-04,111.85714285714286,P300
2004-01-04,111.0,P301
2004-01-04,116.0,P303
2004-01-04,117.0,P304
2004-01-04,105.0,D102
2004-01-04,188.57142857142858,B200
2004-01-05,200.0,B201
2004-01-05,196.0,B203
2004-01-05,191.33333333333334,T003
2004-01-05,180.75,B204
2004-01-05,111.85714285714286,P300
2004-01-05,111.0,P301
2004-01-05,116.0,P303
2004-01-05,117.0,P304
2004-01-05,105.0,D102
2004-01-05,188.0,B200
2004-01-06,200.0,B201
2004-01-06,196.0,B203
2004-01-06,191.33333333333334,T003
2004-01-06,180.5,B204
2004-01-06,111.57142857142857,P300
