date,swe,sitenum
2008-10-03,0.0,11270900
2008-10-03,0.0,11289650
2008-10-03,0.0,11319500
2008-10-03,0.0,11335000
2008-10-03,0.0002580578565714433,11377100
2008-10-03,0.0,11525500
2008-10-04,0.0,11270900
2008-10-04,0.0008659508139937652,11289650
2008-10-04,0.0,11319500
2008-10-04,0.0,11335000
2008-10-04,0.009083636551314805,11377100
2008-10-04,0.0,11525500
2008-10-05,0.8918986706797091,11270900
2008-10-05,1.2218565985452026,11289650
2008-10-05,0.0,11319500
2008-10-05,0.0,11335000
2008-10-05,0.019793037599029704,11377100
2008-10-05,0.0,11525500
2008-10-06,0.01379483320792576,11270900
2008-10-06,0.06996882577069623,11289650
2008-10-06,0.0,11319500
2008-10-06,0.0,11335000
2008-10-06,0.018735000387086784,11377100
2008-10-06,0.0,11525500
2008-10-07,0.0,11270900
2008-10-07,0.0,11289650
2008-10-07,0.0,11319500
2008-10-07,0.0,11335000
2008-10-07,0.0127480581146293,11377100
2008-10-07,0.0,11525500
2008-10-08,0.0,11270900
2008-10-08,0.0,11289650
2008-10-08,0.0,11319500
2008-10-08,0.0,11335000
2008-10-08,0.009419111764857682,11377100
2008-10-08,0.0,11525500
2008-10-09,0.0,11270900
2008-10-09,0.0,11289650
2008-10-09,0.0,11319500
2008-10-09,0.0,11335000
2008-10-09,0.008180434053314754,11377100
2008-10-09,0.0,11525500
2008-10-10,0.0,11270900
2008-10-10,0.0,11289650
2008-10-10,0.0,11319500
2008-10-10,0.0,11335000
2008-10-10,0.0077159299114861555,11377100
2008-10-10,0.0,11525500
2008-10-11,0.41183847504389265,11270900
2008-10-11,0.29909941115344646,11289650
2008-10-11,0.020009528346831826,11319500
2008-10-11,0.0,11335000
2008-10-11,0.6137390002838636,11377100
2008-10-11,0.001088139281828074,11525500
2008-10-12,0.6313017306245298,11270900
2008-10-12,0.786802909594735,11289650
2008-10-12,0.17770366841353025,11319500
2008-10-12,0.0,11335000
2008-10-12,0.28502490258315916,11377100
2008-10-12,0.0,11525500
2008-10-13,0.345623275645849,11270900
2008-10-13,0.4379979217180464,11289650
2008-10-13,0.0533587422582182,11319500
2008-10-13,0.0,11335000
2008-10-13,0.04921163324817424,11377100
2008-10-13,0.0,11525500
2008-10-14,0.0,11270900
2008-10-14,0.05351576030481469,11289650
2008-10-14,0.0,11319500
2008-10-14,0.0,11335000
2008-10-14,0.004670847203943124,11377100
2008-10-14,0.0,11525500
2008-10-15,0.0,11270900
2008-10-15,0.0,11289650
2008-10-15,0.0,11319500
2008-10-15,0.0,11335000
2008-10-15,0.0037676447059430723,11377100
2008-10-15,0.0,11525500
2008-10-16,0.0,11270900
2008-10-16,0.0,11289650
2008-10-16,0.0,11319500
2008-10-16,0.0,11335000
2008-10-16,0.003199917421485897,11377100
2008-10-16,0.0,11525500
2008-10-17,0.0,11270900
2008-10-17,0.0,11289650
2008-10-17,0.0,11319500
2008-10-17,0.0,11335000
2008-10-17,0.0021418802095429794,11377100
2008-10-17,0.0,11525500
2008-10-18,0.0,11270900
2008-10-18,0.0,11289650
2008-10-18,0.0,11319500
2008-10-18,0.0,11335000
2008-10-18,0.0014451239968000826,11377100
2008-10-18,0.0,11525500
2008-10-19,0.0,11270900
2008-10-19,0.0,11289650
2008-10-19,0.0,11319500
2008-10-19,0.0,11335000
2008-10-19,0.0011612603545714949,11377100
2008-10-19,0.0,11525500
2008-10-20,0.0,11270900
2008-10-20,0.0,11289650
2008-10-20,0.0,11319500
2008-10-20,0.0,11335000
2008-10-20,0.0009548140693143403,11377100
2008-10-20,0.0,11525500
2008-10-21,0.0,11270900
2008-10-21,0.0,11289650
2008-10-21,0.0,11319500
2008-10-21,0.0,11335000
2008-10-21,0.0004903099274857423,11377100
2008-10-21,0.0,11525500
2008-10-22,0.0,11270900
2008-10-22,0.0,11289650
2008-10-22,0.0,11319500
2008-10-22,0.0,11335000
2008-10-22,0.00012902892828572165,11377100
2008-10-22,0.0,11525500
2008-10-23,0.0,11270900
2008-10-23,0.0,11289650
2008-10-23,0.0,11319500
2008-10-23,0.0,11335000
2008-10-23,2.580578565714433e-05,11377100
2008-10-23,0.0,11525500
2008-10-24,0.0,11270900
2008-10-24,0.0,11289650
2008-10-24,0.0,11319500
2008-10-24,0.0,11335000
2008-10-24,0.0,11377100
2008-10-24,0.0,11525500
2008-10-25,0.0,11270900
2008-10-25,0.0,11289650
2008-10-25,0.0,11319500
2008-10-25,0.0,11335000
2008-10-25,0.0,11377100
2008-10-25,0.0,11525500
2008-10-26,0.0,11270900
2008-10-26,0.0,11289650
2008-10-26,0.0,11319500
2008-10-26,0.0,11335000
2008-10-26,0.0,11377100
2008-10-26,0.0,11525500
2008-10-27,0.0,11270900
2008-10-27,0.0,11289650
2008-10-27,0.0,11319500
2008-10-27,0.0,11335000
2008-10-27,0.0,11377100
2008-10-27,0.0,11525500
2008-10-28,0.0,11270900
2008-10-28,0.0,11289650
2008-10-28,0.0,11319500
2008-10-28,0.0,11335000
2008-10-28,0.0,11377100
2008-10-28,0.0,11525500
2008-10-29,0.0,11270900
2008-10-29,0.0,11289650
2008-10-29,0.0,11319500
2008-10-29,0.0,11335000
2008-10-29,0.0,11377100
2008-10-29,0.0,11525500
2008-10-30,0.0,11270900
2008-10-30,0.0,11289650
2008-10-30,0.0,11319500
2008-10-30,0.0,11335000
2008-10-30,0.0,11377100
2008-10-30,0.0,11525500
2008-10-31,0.0,11270900
2008-10-31,0.0,11289650
2008-10-31,0.0,11319500
2008-10-31,0.0,11335000
2008-10-31,0.0007741735697143299,11377100
2008-10-31,0.0,11525500
2008-11-01,1.3155254577376474,11270900
2008-11-01,1.4203325251125736,11289650
2008-11-01,0.007146260123868509,11319500
2008-11-01,0.0,11335000
2008-11-01,0.024644525302572835,11377100
2008-11-01,0.002176278563656148,11525500
2008-11-02,4.282919488337096,11270900
2008-11-02,5.820228611014894,11289650
2008-11-02,1.2682229633158646,11319500
2008-11-02,0.0019389238972370335,11335000
2008-11-02,0.06459188149983226,11377100
2008-11-02,0.0,11525500
2008-11-03,7.4926009530975675,11270900
2008-11-03,10.587980602701766,11289650
2008-11-03,4.821343496903287,11319500
2008-11-03,0.0,11335000
2008-11-03,0.08750741916337643,11377100
2008-11-03,0.0003627130939426913,11525500
2008-11-04,10.1840983195385,11270900
2008-11-04,14.703671631451334,11289650
2008-11-04,10.342544068604097,11319500
2008-11-04,0.7668444013572467,11335000
2008-11-04,1.5398570359474595,11377100
2008-11-04,0.7421109902067464,11525500
2008-11-05,10.863305743666917,11270900
2008-11-05,15.480083131278143,11289650
2008-11-05,11.404478323010958,11319500
2008-11-05,0.7968977217644208,11335000
2008-11-05,3.219194343371784,11377100
2008-11-05,2.8008705114254626,11525500
2008-11-06,9.886129922247303,11270900
2008-11-06,14.479390370626948,11289650
2008-11-06,10.785612196283944,11319500
2008-11-06,0.5787687833252545,11335000
2008-11-06,5.391576991561508,11377100
2008-11-06,6.008342401160682,11525500
2008-11-07,5.915224479558566,11270900
2008-11-07,9.999307239348806,11289650
2008-11-07,7.083373034778466,11319500
2008-11-07,0.07998061076102762,11335000
2008-11-07,3.306650150963846,11377100
2008-11-07,1.259702575262967,11525500
2008-11-08,4.576373212942062,11270900
2008-11-08,8.008832698302736,11289650
2008-11-08,4.162934730824202,11319500
2008-11-08,0.0,11335000
2008-11-08,1.2159944259502982,11377100
2008-11-08,0.16177003989844033,11525500
2008-11-09,4.240280912967143,11270900
2008-11-09,7.853307932109456,11289650
2008-11-09,3.062887089090043,11319500
2008-11-09,0.0,11335000
2008-11-09,0.7393873706484994,11377100
2008-11-09,0.04896626768226333,11525500
2008-11-10,5.665412590920492,11270900
2008-11-10,10.036369934187737,11289650
2008-11-10,3.3677941877084328,11319500
2008-11-10,0.0,11335000
2008-11-10,0.7059946840081547,11377100
2008-11-10,0.04715270221254987,11525500
2008-11-11,5.19212440431402,11270900
2008-11-11,9.504849324558364,11289650
2008-11-11,3.184849928537399,11319500
2008-11-11,0.0,11335000
2008-11-11,0.6493509844907228,11377100
2008-11-11,0.044976423648893725,11525500
2008-11-12,3.1840983195385,11270900
2008-11-12,6.923103567717353,11289650
2008-11-12,2.2191519771319674,11319500
2008-11-12,0.0,11335000
2008-11-12,0.512244845294315,11377100
2008-11-12,0.015596663039535727,11525500
2008-11-13,0.23175319789315274,11270900
2008-11-13,1.3661240041565639,11289650
2008-11-13,0.09385421629347308,11319500
2008-11-13,0.0,11335000
2008-11-13,0.1766147970374958,11377100
2008-11-13,0.0,11525500
2008-11-14,0.002257336343115124,11270900
2008-11-14,0.13768617942500866,11289650
2008-11-14,0.004764173415912339,11319500
2008-11-14,0.0,11335000
2008-11-14,0.06797243942091817,11377100
2008-11-14,0.0,11525500
2008-11-15,0.0,11270900
2008-11-15,0.0038101835815725666,11289650
2008-11-15,0.0,11319500
2008-11-15,0.0,11335000
2008-11-15,0.03045082707543031,11377100
2008-11-15,0.0,11525500
2008-11-16,0.0,11270900
2008-11-16,0.0,11289650
2008-11-16,0.0,11319500
2008-11-16,0.0,11335000
2008-11-16,0.023251012877087043,11377100
2008-11-16,0.0,11525500
2008-11-17,0.0,11270900
2008-11-17,0.0,11289650
2008-11-17,0.0,11319500
2008-11-17,0.0,11335000
2008-11-17,0.020360764883486877,11377100
2008-11-17,0.0,11525500
2008-11-18,0.0,11270900
2008-11-18,0.0,11289650
2008-11-18,0.0,11319500
2008-11-18,0.0,11335000
2008-11-18,0.015018967252458002,11377100
2008-11-18,0.0,11525500
2008-11-19,0.0,11270900
2008-11-19,0.0,11289650
2008-11-19,0.0,11319500
2008-11-19,0.0,11335000
2008-11-19,0.012335165544114991,11377100
2008-11-19,0.0,11525500
2008-11-20,0.0,11270900
2008-11-20,0.0,11289650
2008-11-20,0.0,11319500
2008-11-20,0.0,11335000
2008-11-20,0.011406157260457794,11377100
2008-11-20,0.0,11525500
2008-11-21,0.0,11270900
2008-11-21,0.0,11289650
2008-11-21,0.0,11319500
2008-11-21,0.0,11335000
2008-11-21,0.01161260354571495,11377100
2008-11-21,0.005803409503083061,11525500
2008-11-22,0.0,11270900
2008-11-22,0.0,11289650
2008-11-22,0.0,11319500
2008-11-22,0.0,11335000
2008-11-22,0.01060617790508632,11377100
2008-11-22,0.0,11525500
2008-11-23,0.0,11270900
2008-11-23,0.0,11289650
2008-11-23,0.0,11319500
2008-11-23,0.0,11335000
2008-11-23,0.01019328533457201,11377100
2008-11-23,0.0,11525500
2008-11-24,0.0,11270900
2008-11-24,0.0,11289650
2008-11-24,0.0,11319500
2008-11-24,0.0,11335000
2008-11-24,0.009522334907486258,11377100
2008-11-24,0.0,11525500
2008-11-25,0.0,11270900
2008-11-25,0.0,11289650
2008-11-25,0.0,11319500
2008-11-25,0.0,11335000
2008-11-25,0.00892880183737194,11377100
2008-11-25,0.0,11525500
2008-11-26,5.755204414346626,11270900
2008-11-26,5.465881537928646,11289650
2008-11-26,0.03954263935207242,11319500
2008-11-26,0.0,11335000
2008-11-26,0.00874816133777193,11377100
2008-11-26,0.0,11525500
2008-11-27,9.93855028843742,11270900
2008-11-27,9.214928992033252,11289650
2008-11-27,1.0519294902334444,11319500
2008-11-27,0.0,11335000
2008-11-27,0.008593326623829063,11377100
2008-11-27,0.0,11525500
2008-11-28,9.837220968146475,11270900
2008-11-28,9.22497402147558,11289650
2008-11-28,1.195331110052406,11319500
2008-11-28,0.0,11335000
2008-11-28,0.008309462981600475,11377100
2008-11-28,0.0,11525500
2008-11-29,7.509656383245548,11270900
2008-11-29,7.240041565639071,11289650
2008-11-29,0.6174368747022392,11319500
2008-11-29,0.0,11335000
2008-11-29,0.007767541482800444,11377100
2008-11-29,0.0,11525500
2008-11-30,3.7281163782292452,11270900
2008-11-30,4.390890197436786,11289650
2008-11-30,0.0004764173415912339,11319500
2008-11-30,0.0,11335000
2008-11-30,0.006838533199143248,11377100
2008-11-30,0.0,11525500
2008-12-01,2.8081264108352144,11270900
2008-12-01,3.775718739175615,11289650
2008-12-01,0.0,11319500
2008-12-01,0.0,11335000
2008-12-01,0.006296611700343217,11377100
2008-12-01,0.0,11525500
2008-12-02,2.051417105593178,11270900
2008-12-02,3.103048146865258,11289650
2008-12-02,0.0,11319500
2008-12-02,0.0,11335000
2008-12-02,0.0052385744884002996,11377100
2008-12-02,0.0,11525500
2008-12-03,1.6225232004013042,11270900
2008-12-03,2.7003810183581574,11289650
2008-12-03,0.0,11319500
2008-12-03,0.0,11335000
2008-12-03,0.004748264560914557,11377100
2008-12-03,0.0,11525500
2008-12-04,1.4221218961625282,11270900
2008-12-04,2.50138552130239,11289650
2008-12-04,0.0,11319500
2008-12-04,0.0,11335000
2008-12-04,0.00441278934737168,11377100
2008-12-04,0.0,11525500
2008-12-05,1.310007524454477,11270900
2008-12-05,2.3924489089019745,11289650
2008-12-05,0.0,11319500
2008-12-05,0.0,11335000
2008-12-05,0.004025702562514516,11377100
2008-12-05,0.0,11525500
2008-12-06,1.2510659643842488,11270900
2008-12-06,2.3257706962244544,11289650
2008-12-06,0.0,11319500
2008-12-06,0.0,11335000
2008-12-06,0.003741838920285928,11377100
2008-12-06,0.0,11525500
2008-12-07,1.201153749686481,11270900
2008-12-07,2.262383096640111,11289650
2008-12-07,0.0,11319500
2008-12-07,0.0,11335000
2008-12-07,0.0035353926350287735,11377100
2008-12-07,0.0,11525500
2008-12-08,1.0983195385001254,11270900
2008-12-08,2.1517145826117074,11289650
2008-12-08,0.0,11319500
2008-12-08,0.0,11335000
2008-12-08,0.003251528992800186,11377100
2008-12-08,0.0,11525500
2008-12-09,0.9332831703034863,11270900
2008-12-09,1.955143747835123,11289650
2008-12-09,0.0,11319500
2008-12-09,0.0,11335000
2008-12-09,0.002787024850971588,11377100
2008-12-09,0.0,11525500
2008-12-10,0.7236017055430148,11270900
2008-12-10,1.752338067197783,11289650
2008-12-10,0.0,11319500
2008-12-10,0.0,11335000
2008-12-10,0.0024515496374287117,11377100
2008-12-10,0.0,11525500
2008-12-11,0.5979433157762729,11270900
2008-12-11,1.6260824385174921,11289650
2008-12-11,0.0,11319500
2008-12-11,0.0,11335000
2008-12-11,0.0022192975665144125,11377100
2008-12-11,0.0,11525500
2008-12-12,0.44168547780285927,11270900
2008-12-12,1.4354000692760651,11289650
2008-12-12,0.0,11319500
2008-12-12,0.0,11335000
2008-12-12,0.0021418802095429794,11377100
2008-12-12,0.0,11525500
2008-12-13,0.3940305994482067,11270900
2008-12-13,1.349844128853481,11289650
2008-12-13,0.0,11319500
2008-12-13,0.0,11335000
2008-12-13,0.2350649015509277,11377100
2008-12-13,0.6634022488211825,11525500
2008-12-14,2.840732380235766,11270900
2008-12-14,4.746795981988223,11289650
2008-12-14,4.9333015721772275,11319500
2008-12-14,2.5904023267086767,11335000
2008-12-14,3.976078036695827,11377100
2008-12-14,11.501269495828799,11525500
2008-12-15,12.73438675696012,11270900
2008-12-15,15.197090405264982,11289650
2008-12-15,18.35826584087661,11319500
2008-12-15,11.283567619970917,11335000
2008-12-15,14.339552527676705,11377100
2008-12-15,32.58759521218716,11525500
2008-12-16,36.244293955354905,11270900
2008-12-16,36.62902667128507,11289650
2008-12-16,41.23201524535493,11319500
2008-12-16,21.60882210373243,11335000
2008-12-16,25.457072075559342,11377100
2008-12-16,48.50235763511063,11525500
2008-12-17,41.687985954351646,11270900
2008-12-17,49.149463110495326,11289650
2008-12-17,48.265364459266316,11319500
2008-12-17,20.723703344643724,11335000
2008-12-17,19.90898299398725,11377100
2008-12-17,21.16430903155604,11525500
2008-12-18,40.91422121896163,11270900
2008-12-18,48.472809144440596,11289650
2008-12-18,47.613149118627916,11319500
2008-12-18,20.28889966068832,11335000
2008-12-18,19.547031044360146,11377100
2008-12-18,20.903518317011244,11525500
2008-12-19,39.82844243792325,11270900
2008-12-19,47.52355386214063,11289650
2008-12-19,47.41019533111005,11319500
2008-12-19,20.57392147358216,11335000
2008-12-19,26.704162473226496,11377100
2008-12-19,40.667392092854556,11525500
2008-12-20,40.68949084524705,11270900
2008-12-20,52.7225493591964,11289650
2008-12-20,62.19628394473559,11319500
2008-12-20,30.047018904507997,11335000
2008-12-20,32.08864287373229,11377100
2008-12-20,44.50816104461371,11525500
2008-12-21,39.184349134687736,11270900
2008-12-21,51.545549012816075,11289650
2008-12-21,61.14435445450214,11319500
2008-12-21,29.350460494425594,11335000
2008-12-21,32.93071146551057,11377100
2008-12-21,47.30794341675735,11525500
2008-12-22,47.155254577376475,11270900
2008-12-22,61.1802909594735,11289650
2008-12-22,71.04049547403525,11319500
2008-12-22,31.192922927775086,11335000
2008-12-22,39.469742716317,11377100
2008-12-22,62.39535727239753,11525500
2008-12-23,62.295961876097316,11270900
2008-12-23,78.55819189470039,11289650
2008-12-23,82.62077179609338,11319500
2008-12-23,33.205525933107126,11335000
2008-12-23,49.699285179737295,11377100
2008-12-23,77.94813202756619,11525500
2008-12-24,68.48206671682969,11270900
2008-12-24,88.54520263249047,11289650
2008-12-24,89.5545497856122,11319500
2008-12-24,37.741153659718854,11335000
2008-12-24,41.612680963071924,11377100
2008-12-24,52.81175190424374,11525500
2008-12-25,82.25733634311513,11270900
2008-12-25,106.77381364738483,11289650
2008-12-25,114.26822296331586,11319500
2008-12-25,48.924866698982065,11335000
2008-12-25,61.68888544811747,11377100
2008-12-25,93.07979688066739,11525500
2008-12-26,118.65287183345875,11270900
2008-12-26,151.9028403186699,11289650
2008-12-26,164.27870414483087,11319500
2008-12-26,73.16626272418807,11335000
2008-12-26,77.47412969987872,11377100
2008-12-26,108.379760609358,11525500
2008-12-27,117.79232505643341,11270900
2008-12-27,151.26636647038447,11289650
2008-12-27,163.92567889471178,11319500
2008-12-27,72.75569558894813,11335000
2008-12-27,77.42207943020826,11377100
2008-12-27,109.28073993471165,11525500
2008-12-28,116.97792826686732,11270900
2008-12-28,150.2391756148251,11289650
2008-12-28,162.77036684135302,11319500
2008-12-28,71.75763451284537,11335000
2008-12-28,80.19243374364532,11377100
2008-12-28,117.22052956111716,11525500
2008-12-29,115.7205919237522,11270900
2008-12-29,148.71666089366124,11289650
2008-12-29,160.26727012863267,11319500
2008-12-29,70.10712554532235,11335000
2008-12-29,83.87455807592062,11377100
2008-12-29,137.05150525933988,11525500
2008-12-30,112.65638324554803,11270900
2008-12-30,144.71821960512642,11289650
2008-12-30,155.32444020962362,11319500
2008-12-30,67.0576829859428,11335000
2008-12-30,80.4014606074682,11377100
2008-12-30,137.86797243380485,11525500
2008-12-31,113.51667920742413,11270900
2008-12-31,144.09265673709734,11289650
2008-12-31,141.35159599809433,11319500
2008-12-31,55.604459524963644,11335000
2008-12-31,60.031844339500914,11377100
2008-12-31,97.84185709104099,11525500
2009-01-01,111.04138449962377,11270900
2009-01-01,141.1929338413578,11289650
2009-01-01,136.84611719866604,11319500
2009-01-01,52.898691226369365,11335000
2009-01-01,57.133054630848235,11377100
2009-01-01,94.30540442509975,11525500
2009-01-02,108.20642086782041,11270900
2009-01-02,137.86612400415657,11289650
2009-01-02,131.96569795140542,11319500
2009-01-02,49.52690256907417,11335000
2009-01-02,54.29075378699905,11377100
2009-01-02,90.32898077620602,11525500
2009-01-03,111.9749184850765,11270900
2009-01-03,142.49774852788363,11289650
2009-01-03,133.24297284421152,11319500
2009-01-03,47.706253029568586,11335000
2009-01-03,56.66981497251684,11377100
2009-01-03,92.96336597751178,11525500
2009-01-04,111.16754451968899,11270900
2009-01-04,141.18375476272948,11289650
2009-01-04,131.10433539780848,11319500
2009-01-04,46.35288414929714,11335000
2009-01-04,56.0278186369384,11377100
2009-01-04,91.82771128037722,11525500
2009-01-05,110.43090042638575,11270900
2009-01-05,140.2329407689643,11289650
2009-01-05,129.6245831348261,11319500
2009-01-05,45.41977702375182,11335000
2009-01-05,55.52507032076591,11377100
2009-01-05,91.18679724338048,11525500
2009-01-06,113.63556558816153,11270900
2009-01-06,148.14651887772774,11289650
2009-01-06,141.08051453072892,11319500
2009-01-06,46.95055744062046,11335000
2009-01-06,58.51536734535883,11377100
2009-01-06,103.51033732317737,11525500
2009-01-07,109.51065964384249,11270900
2009-01-07,143.46466920678907,11289650
2009-01-07,136.900905192949,11319500
2009-01-07,44.72467280659234,11335000
2009-01-07,56.019405950814175,11377100
2009-01-07,100.3025027203482,11525500
2009-01-08,104.18184098319539,11270900
2009-01-08,136.39435400069277,11289650
2009-01-08,130.02858504049547,11319500
2009-01-08,41.12312166747455,11335000
2009-01-08,51.281463704162476,11377100
2009-01-08,92.11316648531012,11525500
2009-01-09,99.15926761976424,11270900
2009-01-09,130.88344302043643,11289650
2009-01-09,123.543115769414,11319500
2009-01-09,37.494910324769755,11335000
2009-01-09,48.259606203710874,11377100
2009-01-09,86.30975698222706,11525500
2009-01-10,100.74818159016804,11270900
2009-01-10,134.36577762383098,11289650
2009-01-10,128.01191043353978,11319500
2009-01-10,37.55307804168687,11335000
2009-01-10,53.28159273309076,11377100
2009-01-10,101.19985491476243,11525500
2009-01-11,95.03059944820667,11270900
2009-01-11,127.9717700034638,11289650
2009-01-11,120.21581705574083,11319500
2009-01-11,33.93795443528842,11335000
2009-01-11,50.48837449356146,11377100
2009-01-11,95.53899165759884,11525500
2009-01-12,85.73112616002007,11270900
2009-01-12,118.16297194319363,11289650
2009-01-12,110.43735111958075,11319500
2009-01-12,29.970431410567134,11335000
2009-01-12,46.57952052850249,11377100
2009-01-12,86.42183532825536,11525500
2009-01-13,74.73839979934787,11270900
2009-01-13,107.39937651541392,11289650
2009-01-13,98.68270605050024,11319500
2009-01-13,25.401357246728065,11335000
2009-01-13,40.974865164769945,11377100
2009-01-13,72.16938701487123,11525500
2009-01-14,79.30499122146978,11270900
2009-01-14,115.51472116383789,11289650
2009-01-14,97.36636493568366,11319500
2009-01-14,24.824527387300048,11335000
2009-01-14,39.927821217516964,11377100
2009-01-14,80.18099383387741,11525500
2009-01-15,68.05793829947329,11270900
2009-01-15,106.91479043990302,11289650
2009-01-15,87.4244878513578,11319500
2009-01-15,20.79108095007271,11335000
2009-01-15,35.516709246213004,11377100
2009-01-15,67.40587595212187,11525500
2009-01-16,69.74868322046652,11270900
2009-01-16,111.06546588153793,11289650
2009-01-16,87.11815150071463,11319500
2009-01-16,20.722733882695103,11335000
2009-01-16,34.27096074940002,11377100
2009-01-16,73.90097932535365,11525500
2009-01-17,63.430900426385755,11270900
2009-01-17,105.9587807412539,11289650
2009-01-17,80.9132920438304,11319500
2009-01-17,17.37130392632089,11335000
2009-01-17,30.234832649480012,11377100
2009-01-17,61.582879941965906,11525500
2009-01-18,58.299222473037375,11270900
2009-01-18,101.94128853481122,11289650
2009-01-18,75.54502143878037,11319500
2009-01-18,14.629180804653418,11335000
2009-01-18,26.71709117184073,11377100
2009-01-18,51.60282916213275,11525500
2009-01-19,53.4778028592927,11270900
2009-01-19,98.42552822999653,11289650
2009-01-19,71.37684611719867,11319500
2009-01-19,12.482307319437712,11335000
2009-01-19,23.990477665092513,11377100
2009-01-19,44.401886108088505,11525500
2009-01-20,49.29069475796338,11270900
2009-01-20,95.40543817111188,11289650
2009-01-20,67.44163887565507,11319500
2009-01-20,10.499272903538536,11335000
2009-01-20,21.64258986864855,11377100
2009-01-20,38.45556764599202,11525500
2009-01-21,64.45849009280161,11270900
2009-01-21,111.81555247661933,11289650
2009-01-21,83.53120533587422,11319500
2009-01-21,18.401357246728065,11335000
2009-01-21,29.56721116874403,11377100
2009-01-21,69.15451577801959,11525500
2009-01-22,61.35164283922749,11270900
2009-01-22,109.76584689989609,11289650
2009-01-22,78.00190566936637,11319500
2009-01-22,15.67910809500727,11335000
2009-01-22,27.114293824675492,11377100
2009-01-22,63.097569822270586,11525500
2009-01-23,65.78454978680712,11270900
2009-01-23,116.88829234499481,11289650
2009-01-23,76.28394473558838,11319500
2009-01-23,13.319437712069801,11335000
2009-01-23,26.961523573585197,11377100
2009-01-23,57.66993108451215,11525500
2009-01-24,70.55881615249561,11270900
2009-01-24,124.03255975060617,11289650
2009-01-24,79.37875178656503,11319500
2009-01-24,12.185167232186137,11335000
2009-01-24,24.81657247554902,11377100
2009-01-24,51.91512513601741,11525500
2009-01-25,75.67293704539755,11270900
2009-01-25,133.96813301004502,11289650
2009-01-25,84.79180562172463,11319500
2009-01-25,10.630150266602035,11335000
2009-01-25,25.141647957472067,11377100
2009-01-25,48.95719985491476,11525500
2009-01-26,82.15575620767494,11270900
2009-01-26,143.59196397644612,11289650
2009-01-26,101.54645069080514,11319500
2009-01-26,19.261754726127,11335000
2009-01-26,28.64622848442621,11377100
2009-01-26,48.06637649619151,11525500
2009-01-27,94.31778279408076,11270900
2009-01-27,156.4570488396259,11289650
2009-01-27,122.9023344449738,11319500
2009-01-27,24.396509936984973,11335000
2009-01-27,37.55774044540786,11377100
2009-01-27,68.47334058759522,11525500
2009-01-28,90.57035364936043,11270900
2009-01-28,152.67267059231037,11289650
2009-01-28,121.33920914721296,11319500
2009-01-28,23.6020358700921,11335000
2009-01-28,37.208278496038815,11377100
2009-01-28,67.75335509611897,11525500
2009-01-29,87.55881615249561,11270900
2009-01-29,148.7249740214756,11289650
2009-01-29,118.04621248213435,11319500
2009-01-29,21.598158022297625,11335000
2009-01-29,36.56463059017832,11377100
2009-01-29,66.5088864708016,11525500
2009-01-30,84.31326812139453,11270900
2009-01-30,144.4573952199515,11289650
2009-01-30,111.96569795140543,11319500
2009-01-30,18.886088221037323,11335000
2009-01-30,34.54279889551238,11377100
2009-01-30,63.260428001450855,11525500
2009-01-31,81.80687233508904,11270900
2009-01-31,141.75666782126774,11289650
2009-01-31,106.28442115292997,11319500
2009-01-31,15.527872031022783,11335000
2009-01-31,31.470310443601456,11377100
2009-01-31,57.57272397533551,11525500
2009-02-01,79.26059694005518,11270900
2009-02-01,139.39400762036718,11289650
2009-02-01,102.13720819437827,11319500
2009-02-01,13.03296170625303,11335000
2009-02-01,29.409873293592423,11377100
2009-02-01,52.144359811389194,11525500
2009-02-02,76.0142964635064,11270900
2009-02-02,136.54589539314168,11289650
2009-02-02,98.58408766079086,11319500
2009-02-02,10.936984973339797,11335000
2009-02-02,28.00454181827566,11377100
2009-02-02,47.665215814290896,11525500
2009-02-03,82.64735390017557,11270900
2009-02-03,142.390717007274,11289650
2009-02-03,100.93616007622677,11319500
2009-02-03,11.300048473097432,11335000
2009-02-03,29.95878816030554,11377100
2009-02-03,55.27457381211462,11525500
2009-02-04,80.03185352395285,11270900
2009-02-04,140.07897471423624,11289650
2009-02-04,96.97951405431158,11319500
2009-02-04,9.416383906931653,11335000
2009-02-04,27.865938943511136,11377100
2009-02-04,49.41603191875227,11525500
2009-02-05,76.9255079006772,11270900
2009-02-05,137.2921718046415,11289650
2009-02-05,93.46641257741781,11319500
2009-02-05,7.811439650993698,11335000
2009-02-05,25.780547598771644,11377100
2009-02-05,44.20964816829888,11525500
2009-02-06,81.30423877602207,11270900
2009-02-06,142.04745410460686,11289650
2009-02-06,100.77894235350166,11319500
2009-02-06,9.257392147358216,11335000
2009-02-06,30.21408479781167,11377100
2009-02-06,59.22524483133841,11525500
2009-02-07,95.53824931025834,11270900
2009-02-07,154.64911673016974,11289650
2009-02-07,106.32015245354931,11319500
2009-02-07,9.40523509452254,11335000
2009-02-07,31.87259683621068,11377100
2009-02-07,63.810663764961916,11525500
2009-02-08,95.72234762979684,11270900
2009-02-08,154.7909594735019,11289650
2009-02-08,106.21248213434968,11319500
2009-02-08,8.530295685894329,11335000
2009-02-08,30.33813320946556,11377100
2009-02-08,61.032644178454845,11525500
2009-02-09,97.3338349636318,11270900
2009-02-09,157.81347419466573,11289650
2009-02-09,112.6250595521677,11319500
2009-02-09,11.741638390693165,11335000
2009-02-09,33.5463342881474,11377100
2009-02-09,63.65796155241204,11525500
2009-02-10,113.84399297717582,11270900
